,name,size,price,unit_price,on_sale,norm_unit_price,norm_unit_price_type,norm_size,norm_size_type
86,Ore-Ida Potatoes - Tater Tots,32 oz,2 for $7.00,$0.11/oz,True,0.003880070546737213,wt,907.2,wt
87,Bob Evans Potatoes - Mashed Original,32 oz,$5.49,$0.17/oz,False,0.00599647266313933,wt,907.2,wt
88,Ore-Ida Potatoes - Crispy Crowns!,850 g,2 for $7.00,$0.00/g,True,0.0,whole,850.0,whole
89,Pik-Nik Potatoes - Shoestring Original,9 oz,$2.99,$0.33/oz,True,0.01164021164021164,wt,255.15,wt
90,Ore-Ida Potatoes - Golden Crinkles French Fried,5 lb,$6.99,$1.40/lb,False,0.0030864197530864196,wt,2268.0,wt
91,Ore-Ida Potatoes - Tater Tots Extra Crispy,28 oz,2 for $7.00,$0.13/oz,True,0.004585537918871252,wt,793.8000000000001,wt
92,Ore-Ida Potatoes - Golden Crinkles French Fried,134 g,$1.50,$0.01/g,False,0.01,whole,134.0,whole
93,Del Monte Potatoes - Whole New,29 oz,$1.99,$0.07/oz,False,0.0024691358024691358,wt,822.1500000000001,wt
94,Ore-Ida Potatoes - Seasoned Crinkles,26 oz,2 for $7.00,$0.13/oz,True,0.004585537918871252,wt,737.1,wt
95,Simply Potatoes Potatoes - Diced w/Onion,20 oz,$2.99,$0.15/oz,False,0.005291005291005291,wt,567.0,wt
96,Giant Eagle Yukon Gold Potatoes,5 lb,$4.99,$1.00/lb,False,0.002204585537918871,wt,2268.0,wt
97,Giant Eagle Red Potatoes,5 lb,$4.99,$1.00/lb,False,0.002204585537918871,wt,2268.0,wt
98,Produce Eggplant,16 oz (avg.),$1.79 avg/ea,$1.79/lb,True,0.0039462081128747795,wt,453.6,wt
99,Produce Baby Eggplant,4 oz (avg.),$1.00 avg/ea,$3.99/lb,False,0.008796296296296297,wt,113.4,wt
100,Produce Green Cabbage,30 oz (avg.),$1.48 avg/ea,$0.79/lb,False,0.0017416225749559084,wt,850.5,wt
101,Produce Brussel Sprouts,0.25 lb,$3.99/lb,$3.99/lb,False,0.008796296296296297,wt,11340.0,wt
102,Produce Red Cabbage,25 oz (avg.),$2.33 avg/ea,$1.49/lb,False,0.003284832451499118,wt,708.75,wt
103,Delallo Eggplant Caponata,6.7 oz,$4.39,$0.66/oz,False,0.02328042328042328,wt,198.45000000000002,wt
104,Dominex Eggplant Cutlets,16 oz,$5.99,$0.37/oz,False,0.013051146384479717,wt,453.6,wt
105,Organic Eggplant Pero,1 ct,$3.99,$3.99/each,False,3.99,whole,1.0,whole
106,Produce Celery Cabbage,30 oz (avg.),$5.61 avg/ea,$2.99/lb,False,0.006591710758377425,wt,850.5,wt
107,Produce Savoy Cabbage,30 oz (avg.),$2.79 avg/ea,$1.49/lb,False,0.003284832451499118,wt,850.5,wt
108,Produce Stem Brussel Sprouts,0.25 lb,$3.99/lb,$3.99/lb,False,0.008796296296296297,wt,11340.0,wt
109,Tasty Bite Punjab Eggplant Dinner,10 oz,$3.49,$0.35/oz,False,0.012345679012345678,wt,283.5,wt
110,McCormick Gourmet Organic Ground Coriander,1.25 oz,$5.99,$4.79/oz,False,0.16895943562610227,wt,708.75,wt
111,McCormick Gourmet Roasted Ground Coriander,1.25 oz,$6.99,$5.59/oz,False,0.19717813051146382,wt,708.75,wt
0,Planters Peanut Oil,1.5 pint,$5.79,$3.86/pint,False,0.008157572171266747,vol,2365.9,vol
1,Spectrum Naturals Peanut Oil,16 fl oz,$9.99,$0.62/fl oz,False,0.02096719648292188,vol,473.12,vol
2,Giant Eagle Pure Peanut Oil,128 fl oz,$16.99,$0.13/fl oz,False,0.004396347649644911,vol,3784.96,vol
3,House Of Tsang Bangkok Padang Peanut Sauce,326 g,$3.99,$0.01/g,False,0.01,whole,326.0,whole
4,Nature's Basket Organic Rosemary,0.75 oz,$2.99,$3.99/oz,False,0.14074074074074075,wt,2126.25,wt
5,Market District Rosemary,0.64 oz,$4.79,$7.48/oz,False,0.26384479717813053,wt,1814.4,wt
6,McCormick Gourmet Organic Crushed Rosemary,28 g,$4.99,$0.18/g,False,0.18,whole,28.0,whole
7,Simply Organic Organic Rosemary,1.23 oz,$4.79,$3.89/oz,False,0.13721340388007056,wt,652.0500000000001,wt
8,TRISCUIT Rosemary & Olive Oil Crackers,8.5 oz,$3.29,$0.39/oz,True,0.013756613756613757,wt,141.75,wt
9,Bakery Rosemary & Sea Salt Bread,1 ct,$4.99,$4.99/each,False,4.99,whole,1.0,whole
10,Crunch Master Multi-Seed Crackers - Rosemary & Olive Oil,4.5 oz,$3.99,$0.89/oz,False,0.03139329805996473,wt,141.75,wt
11,Farmers Market Herb Rosemary Skewers,1 oz,$2.99,$2.99/oz,False,0.1054673721340388,wt,28.35,wt
12,Ferry-Morse Herb Rosemary Seeds,1 ct,$2.49,$2.49/each,False,2.49,whole,1.0,whole
13,Flatout Foldit Rosemary & Olive Oil Artisan Flatbread,9 oz,2 for $6.00,$0.33/oz,True,0.01164021164021164,wt,255.15,wt
14,Giovanni Rana Ravioli - Chicken Rosemary,12 oz,$5.99,$0.50/oz,False,0.01763668430335097,wt,340.20000000000005,wt
15,La Panzanella Mini Croccantini - Rosemary,6 oz,$5.29,$0.88/oz,False,0.031040564373897704,wt,170.10000000000002,wt
16,Lundberg Family Farms Organic Whole Grain Rosemary Blend - Quinoa & Rice,6 oz,$3.49,$0.58/oz,False,0.020458553791887123,wt,170.10000000000002,wt
17,McCormick Rosemary Chicken Seasoning Mix,0.87 oz,$1.99,$2.29/oz,False,0.08077601410934744,wt,2466.4500000000003,wt
18,McCormick Rosemary Leaves,0.35 oz,$5.49,$15.69/oz,False,0.5534391534391534,wt,992.25,wt
19,Mission Wraps Rosemary & Olive Oil - 6 Count,425 g,$3.99,$0.01/g,False,0.01,whole,425.0,whole
20,Near East Quinoa Blend - Rosemary & Olive Oil,4.8 oz,$3.99,$0.83/oz,False,0.029276895943562607,wt,226.8,wt
21,Olay Moisture Ribbons+Body Wash - Shea + Rosemary Mint,18 fl oz,2 for $11.00,$0.31/fl oz,True,0.01048359824146094,vol,532.26,vol
22,Red Fork Rosemary Chicken Seasoning Sauce,8 oz,$2.49,$0.31/oz,False,0.010934744268077601,wt,226.8,wt
23,Suave Professionals Rosemary Mint Conditioner,12.6 oz,$3.49,$0.28/oz,False,0.009876543209876543,wt,170.10000000000002,wt
24,Farmer's Market Baby Spinach,6 oz,$3.00,$0.50/oz,False,0.01763668430335097,wt,170.10000000000002,wt
25,Fresh Express Baby Spinach,5 oz,$3.50,$0.70/oz,False,0.024691358024691357,wt,141.75,wt
26,Nature's Basket Organic Baby Spinach,5 oz,2 for $6.00,$0.60/oz,True,0.021164021164021163,wt,141.75,wt
27,Giant Eagle Baby Spinach,10 oz,$5.99,$0.60/oz,False,0.021164021164021163,wt,283.5,wt
28,Nature's Basket Organic Baby Spinach,16 oz,$5.99,$0.37/oz,False,0.013051146384479717,wt,453.6,wt
29,Nature's Basket Organic Frozen Baby Spinach,16 oz,$2.79,$0.17/oz,False,0.00599647266313933,wt,453.6,wt
30,Plum Organics® Stage 2 Raspberry Spinach & Greek Yogurt Organic Baby Food,3.5 oz,$1.67,$0.48/oz,False,0.01693121693121693,wt,141.75,wt
31,Happy Tot Love My Veggies- Spinach Apple Sweet Potato & Kiwi,4 oz,$1.79,$0.45/oz,False,0.015873015873015872,wt,113.4,wt
32,Sprout Organic Foods Kiwi Banana Spinach with Superblend Power Pak,4 oz,$2.00,$0.50/oz,False,0.01763668430335097,wt,113.4,wt
33,"Beech-Nut Naturals Stage 2 Just Spinach, Zucchini & Peas",4 oz,$1.19,$0.30/oz,False,0.010582010582010581,wt,113.4,wt
34,Gerber 2nd Foods - Organic Apple Spinach with Kale,4 oz,$1.29,$0.32/oz,False,0.01128747795414462,wt,113.4,wt
35,Gerber 2nd Foods - Pea Carrot Spinach,8 oz,$1.39,$0.17/oz,False,0.00599647266313933,wt,226.8,wt
36,Gerber 2nd Foods Organic Pouch - Apple Blueberry Spinach,99 g,$1.69,$0.02/g,False,0.02,whole,99.0,whole
37,Gerber Pasta Pick-Ups Spinach & Cheese Ravioli,6 oz,$1.79,$0.30/oz,False,0.010582010582010581,wt,170.10000000000002,wt
38,Gerber Teethers Strawberry Apple Spinach,1.7 oz,$3.29,$1.94/oz,False,0.06843033509700176,wt,198.45000000000002,wt
39,"Happy Baby Organic Clearly Crafted Pears, Kale & Spinach",4 oz,$1.79,$0.45/oz,False,0.015873015873015872,wt,113.4,wt
40,Happy Baby Organic Creamies - Kiwi Spinach Pea & Apple,1 oz,$3.99,$3.99/oz,False,0.14074074074074075,wt,28.35,wt
41,Happy Baby Organics Pears Mangos & Spinach Stage 2 Food,4 oz,$1.50,$0.38/oz,False,0.013403880070546737,wt,113.4,wt
42,Happy Tot Apples & Spinach Soft-Baked Oat Bar,4.4 oz,$4.49,$1.02/oz,False,0.03597883597883598,wt,113.4,wt
43,Happy Tot Love My Veggies Bowl Cheese & Spinach Ravioli,4.5 oz,$2.99,$0.66/oz,False,0.02328042328042328,wt,141.75,wt
44,Giant Eagle Soft Taco Flour Tortillas,10 ct,$1.99,$0.20/each,False,0.2,whole,10.0,whole
45,Giant Eagle Fajita Flour Tortillas,10 ct,$1.39,$0.14/each,False,0.14,whole,10.0,whole
46,Giant Eagle Burrito Flour Tortillas,6 ct,$1.29,$0.22/each,False,0.22,whole,6.0,whole
47,Mission Small Fajita Flour Tortillas,9.2 oz,$2.39,$0.26/oz,False,0.009171075837742505,wt,56.7,wt
48,Chi-Chi's Flour Burrito Style Tortillas - 8 ct,17 oz,2 for $4.00,$0.12/oz,True,0.004232804232804232,wt,481.95000000000005,wt
49,La Banderita Large Burrito Flour Tortillas,25 oz,$3.29,$0.13/oz,False,0.004585537918871252,wt,708.75,wt
50,La Banderita Corn Tortillas,27.5 oz,$2.49,$0.09/oz,False,0.003174603174603174,wt,141.75,wt
51,Giant Eagle Whole Wheat Soft Taco Flour Tortillas,10 ct,$1.49,$0.15/each,False,0.15,whole,10.0,whole
52,Giant Eagle Soft Fajita Size White Corn Tortillas - Low Fat,18 ct,$1.29,$0.07/each,False,0.07,whole,18.0,whole
53,Giant Eagle Family Size Soft Taco Size Flour Tortillas,20 ct,$3.79,$0.19/each,False,0.19,whole,20.0,whole
54,Chi-Chi's Flour Fajita Style Tortillas - 10 ct,17.5 oz,2 for $4.00,$0.11/oz,True,0.003880070546737213,wt,141.75,wt
55,Mission White Corn Tortillas,30 each,$2.59,$0.09,False,0.09,whole,30.0,whole
56,Mission 100% Whole Wheat Flour Tortillas,16 oz,$3.49,$0.22/oz,False,0.007760141093474426,wt,453.6,wt
57,La Banderita Soft Taco Flour Tortillas,16 oz,$2.79,$0.17/oz,False,0.00599647266313933,wt,453.6,wt
58,Mission Carb Balance Soft Taco Flour Tortillas - Medium,340 g,$5.79,$0.02/g,False,0.02,whole,340.0,whole
59,Ortega Flour Tortillas,14.3 oz,2 for $5.00,$0.17/oz,True,0.00599647266313933,wt,85.05000000000001,wt
60,La Banderita Soft Taco Flour Tortillas,12.8 oz,$2.79,$0.22/oz,False,0.007760141093474426,wt,226.8,wt
61,Mission Soft Taco Tortillas - Gluten Free,6 each,$5.99,$1.00,False,1.0,whole,6.0,whole
62,Ortega Flour Tortillas,14 oz,2 for $5.00,$0.18/oz,True,0.006349206349206348,wt,396.90000000000003,wt
63,Old El Paso Flour Tortillas - Soft Tacos & Fajitas,8.2 oz,$2.49,$0.30/oz,False,0.010582010582010581,wt,56.7,wt
64,Market District Italian Seasoned Bread Crumbs,24 oz,$1.99,$0.08/oz,False,0.002821869488536155,wt,680.4000000000001,wt
65,Ian's Gluten Free Panko Breadcrumbs - Original,7 oz,$3.99,$0.57/oz,False,0.020105820105820103,wt,198.45000000000002,wt
66,Market District Plain Bread Crumbs,24 oz,$1.99,$0.08/oz,False,0.002821869488536155,wt,680.4000000000001,wt
67,"Progresso Italian Style Bread Crumbs, 15 oz",15 oz,$2.39,$0.16/oz,False,0.00564373897707231,wt,425.25,wt
68,Market District Japanese Style Panko Plain Bread Crumbs,13 oz,$1.99,$0.15/oz,False,0.005291005291005291,wt,368.55,wt
69,"Progresso Italian Style Bread Crumbs, 40 oz",40 oz,$3.99,$0.10/oz,False,0.003527336860670194,wt,1134.0,wt
70,4C Bread Crumbs - Panko Seasoned,227 g,$2.19,$0.01/g,False,0.01,whole,227.0,whole
71,Kikkoman Panko Bread Crumbs - Japanese Style,226.8 g,$1.79,$0.01/g,True,0.01,whole,226.0,whole
72,4C Bread Crumbs - Flavored,24 oz,$2.99,$0.12/oz,False,0.004232804232804232,wt,680.4000000000001,wt
73,4C Gluten Free Seasoned,12 oz,$3.49,$0.29/oz,False,0.010229276895943561,wt,340.20000000000005,wt
74,Aleia's Bread Crumbs - Italian,13 oz,$5.99,$0.46/oz,False,0.016225749559082892,wt,368.55,wt
75,Aleia's Bread Crumbs - Panko,12 oz,$5.99,$0.50/oz,False,0.01763668430335097,wt,340.20000000000005,wt
76,Andy's Breading - Chicken Hot N Spicy,10 oz,$2.49,$0.25/oz,False,0.008818342151675485,wt,283.5,wt
77,Andy's Breading - Chicken Mild,10 oz,$2.49,$0.25/oz,False,0.008818342151675485,wt,283.5,wt
78,Delallo Bread Crumbs - Italian,15 oz,$2.39,$0.16/oz,False,0.00564373897707231,wt,425.25,wt
79,Gorton's Cod Fillets With Crunchy Panko Breadcrumbs,14.6 oz,$8.99,$0.62/oz,False,0.021869488536155203,wt,170.10000000000002,wt
80,Gorton's Cod Fish Sticks With Crunchy Panko Breadcrumbs,414 g,$8.99,$0.02/g,False,0.02,whole,414.0,whole
81,Goya Bread Crumbs,15 oz,$2.49,$0.17/oz,False,0.00599647266313933,wt,425.25,wt
82,Joe's Gourmet Fish Fry,12 oz,$3.99,$0.33/oz,False,0.01164021164021164,wt,340.20000000000005,wt
83,Kellogg's Bread Crumbs - Corn Flakes,21 oz,$4.79,$0.23/oz,False,0.008112874779541446,wt,595.35,wt
0,Campbell's® 100% Tomato Juice 100% Tomato Juice 6 Pack,33 fl oz,$3.29,$0.10/fl oz,False,0.003381805884342239,vol,975.8100000000001,vol
1,Giant Eagle Low Sodium Tomato Juice 100%,46 oz,$1.99,$0.04/oz,False,0.0014109347442680775,wt,1304.1000000000001,wt
2,Giant Eagle Tomato 100% Juice,46 fl oz,$1.99,$0.04/fl oz,False,0.0013527223537368955,vol,1360.22,vol
3,Campbell's® 100% Tomato Juice Tomato Juice,46 fl oz,$2.29,$0.05/fl oz,False,0.0016909029421711195,vol,1360.22,vol
4,Campbell's® 100% Tomato Juice Tomato Juice,64 fl oz,$3.49,$0.05/fl oz,False,0.0016909029421711195,vol,1892.48,vol
5,Campbell's® 100% Tomato Juice Tomato Juice - Single Plastic Bottle,46 fl oz,$2.99,$0.07/fl oz,False,0.0023672641190395673,vol,1360.22,vol
6,Clamato Original Tomato Cocktail,32 fl oz,$3.29,$0.10/fl oz,False,0.003381805884342239,vol,946.24,vol
7,Giant Eagle Tomato 100% Juice,46 fl oz,$1.79,$0.04/fl oz,False,0.0013527223537368955,vol,1360.22,vol
8,Cholula Hot Sauce,5 oz,$3.79,$0.76/oz,False,0.026807760141093474,wt,141.75,wt
9,Sriracha Hot Chili Sauce,28 oz,$3.99,$0.14/oz,False,0.0049382716049382715,wt,793.8000000000001,wt
10,Cholula Hot Sauce,12 oz,$6.99,$0.58/oz,False,0.020458553791887123,wt,340.20000000000005,wt
11,Giant Eagle Hot Sauce,12 fl oz,$1.99,$0.17/fl oz,False,0.005749070003381806,vol,354.84000000000003,vol
12,Taco Bell Home Originals Hot Sauce,7.5 oz,$1.89,$0.25/oz,False,0.008818342151675485,wt,141.75,wt
13,Texas Pete Hot Sauce,12 fl oz,$3.49,$0.29/fl oz,False,0.009807237064592491,vol,354.84000000000003,vol
14,Cholula Hot Sauce - Chili Garlic,5 fl oz,$3.79,$0.76/fl oz,False,0.025701724721001015,vol,147.85,vol
15,Cholula Hot Sauce - Chili Lime,5 fl oz,$3.79,$0.76/fl oz,False,0.025701724721001015,vol,147.85,vol
16,Cholula Hot Sauce - Chipotle,5 fl oz,$3.79,$0.76/fl oz,False,0.025701724721001015,vol,147.85,vol
17,Louisiana Hot Sauce - Original,12 oz,$1.99,$0.17/oz,True,0.00599647266313933,wt,340.20000000000005,wt
18,Bibigo Gochujang Hot Sauce,11.46 oz,$5.99,$0.52/oz,False,0.01834215167548501,wt,1304.1000000000001,wt
19,Cholula Green Pepper Hot Sauce,5 fl oz,$3.79,$0.76/fl oz,False,0.025701724721001015,vol,147.85,vol
20,Cholula Sweet Habanero Hot Sauce,5 oz,$3.79,$0.76/oz,False,0.026807760141093474,wt,141.75,wt
21,Frank's RedHot Cayenne Pepper Xtra Hot Sauce,12 fl oz,$3.49,$0.29/fl oz,False,0.009807237064592491,vol,354.84000000000003,vol
22,Giant Eagle Zesty Louisiana Style Hot Sauce,12 fl oz,$1.99,$0.17/fl oz,False,0.005749070003381806,vol,354.84000000000003,vol
23,Market District Bacon Flavored Hot Sauce,12 oz,$2.99,$0.25/oz,False,0.008818342151675485,wt,340.20000000000005,wt
24,Market District Cayenne Hot Sauce,12 oz,$2.99,$0.25/oz,False,0.008818342151675485,wt,340.20000000000005,wt
25,Market District Green Hot Sauce,12 oz,$2.99,$0.25/oz,False,0.008818342151675485,wt,340.20000000000005,wt
26,Melinda's Mango Hot Sauce,5 oz,$3.49,$0.70/oz,False,0.024691358024691357,wt,141.75,wt
27,Castleberry's Hot Dog Chili Sauce - Classic,10 oz,$0.99,$0.10/oz,False,0.003527336860670194,wt,283.5,wt
28,Giant Eagle Penne Rigate,16 oz,$0.89,$0.06/oz,False,0.002116402116402116,wt,453.6,wt
29,Barilla Penne Pasta,16 oz,4 for $5.00,$0.08/oz,True,0.002821869488536155,wt,453.6,wt
30,Barilla Ready Pasta Penne,241 g,$1.99,$0.01/g,True,0.01,whole,241.0,whole
31,Banquet Mega Bowl Dynamite Penne,14 oz,$2.99,$0.21/oz,False,0.007407407407407407,wt,396.90000000000003,wt
32,Birds Eye Chef's Favorites Penne with Spinach&Parmesan Sauce,306 g,$2.79,$0.01/g,False,0.01,whole,306.0,whole
33,Explore Cuisine Organic Green Lentil Penne,8 oz,$4.79,$0.60/oz,False,0.021164021164021163,wt,226.8,wt
34,Progresso Vegetable Classics Hearty Penne in Chicken Broth,19 oz,$1.99,$0.10/oz,False,0.003527336860670194,wt,538.65,wt
35,Barilla Whole Grain Penne Pasta,16 oz,4 for $5.00,$0.08/oz,True,0.002821869488536155,wt,453.6,wt
36,Giant Eagle Whole Wheat Penne Rigate,16 oz,$1.00,$0.06/oz,False,0.002116402116402116,wt,453.6,wt
37,Barilla Mezze Penne Pasta,16 oz,4 for $5.00,$0.08/oz,True,0.002821869488536155,wt,453.6,wt
38,Barilla ProteinPlus Penne Multigrain Pasta,14.5 oz,$2.49,$0.17/oz,True,0.00599647266313933,wt,141.75,wt
39,Barilla Gluten Free Penne Pasta,340 g,$2.49,$0.01/g,True,0.01,whole,340.0,whole
40,Dreamfields Penne Rigate Pasta,375 g,5 for $10.00,$0.01/g,True,0.01,whole,375.0,whole
41,Ancient Harvest Pow Green Lentil Penne Pasta,8 oz,$4.79,$0.60/oz,False,0.021164021164021163,wt,226.8,wt
42,Barilla Collezione Penne Pasta,1 lb,$2.49,$2.49/lb,True,0.005489417989417989,wt,453.6,wt
43,Barilla Italian-Style Entrees Marinara Penne Pasta,9 oz,$2.99,$0.33/oz,True,0.01164021164021164,wt,255.15,wt
44,Barilla Italian-Style Entrees Spicy Marinara Penne Pasta,9 oz,$2.99,$0.33/oz,True,0.01164021164021164,wt,255.15,wt
45,Barilla Italian-Style Entrees Tomato & Basil Penne Pasta,9 oz,$2.99,$0.33/oz,True,0.01164021164021164,wt,255.15,wt
46,Barilla Red Lentil Penne Pasta,8.8 oz,$2.49,$0.28/oz,True,0.009876543209876543,wt,226.8,wt
47,Barilla Tri-Color Penne Pasta,12 oz,4 for $5.00,$0.10/oz,True,0.003527336860670194,wt,340.20000000000005,wt
48,Giant Eagle Hot Jalapeno Pepper Slices - Fresh Pack,16 oz,$1.69,$0.11/oz,False,0.003880070546737213,wt,453.6,wt
49,Mezzetta Deli-Sliced Tamed Jalapeno Peppers,16 fl oz,$3.29,$0.21/fl oz,False,0.007101792357118701,vol,473.12,vol
50,Vlasic Sliced Jalapenos - Hot,12 fl oz,$1.59,$0.13/fl oz,False,0.004396347649644911,vol,354.84000000000003,vol
51,Produce Jalapeno Pepper,4 oz (avg.),$1.00 avg/ea,$3.99/lb,False,0.008796296296296297,wt,113.4,wt
52,Produce Jalapeno Peppers - Bag,10 oz,$3.00,$0.30/oz,False,0.010582010582010581,wt,283.5,wt
53,Bell View Jalapeno Peppers - Hot Sliced,32 fl oz,$5.99,$0.19/fl oz,False,0.006425431180250254,vol,946.24,vol
54,Embasa Jalapeno Peppers - Sliced,7 oz,$1.39,$0.20/oz,False,0.007054673721340388,wt,198.45000000000002,wt
55,Goya Jalapeno Peppers - Whole,11 oz,$1.69,$0.15/oz,False,0.005291005291005291,wt,311.85,wt
56,Bell View Peppers - Hot Jalapeno,16 oz,$3.79,$0.24/oz,False,0.008465608465608464,wt,453.6,wt
57,Embasa Whole Jalapenos in Escabeche,12 oz,$1.99,$0.17/oz,False,0.00599647266313933,wt,340.20000000000005,wt
58,Herdez Jalapenos - Sliced,7 oz,$1.29,$0.18/oz,False,0.006349206349206348,wt,198.45000000000002,wt
59,Mt. Olive Jalapeno Slices,946 ml,$3.19,$0.00/ml,False,0.0,whole,946.0,whole
60,Thai Kitchen Premium Fish Sauce,6.76 fl oz,$3.99,$0.59/fl oz,False,0.019952654717619207,vol,2247.32,vol
61,Acme Smoked Fish Herring in Cream Sauce,12 oz,$4.99,$0.42/oz,False,0.014814814814814814,wt,340.20000000000005,wt
62,Acme Smoked Fish Herring in Wine Sauce,12 oz,$4.99,$0.42/oz,False,0.014814814814814814,wt,340.20000000000005,wt
63,Crosse & Blackwell Old English Fish & Chip Vinegar,8.45 fl oz,$2.99,$0.35/fl oz,False,0.011836320595197835,vol,1330.65,vol
64,Louisiana Fish Fry Products Remoulade Dressing,10.5 oz,$2.99,$0.28/oz,False,0.009876543209876543,wt,141.75,wt
65,"Purina Cat Food With Ocean Fish, Tuna & Cheese in Sauce",5.5 oz,$0.59,$0.11/oz,False,0.003880070546737213,wt,141.75,wt
66,Purina Prime Filets With Ocean Whitefish & Tuna in Sauce,5.5 oz,$0.59,$0.11/oz,False,0.003880070546737213,wt,141.75,wt
67,Purina Shreds With Ocean Whitefish & Tuna in Sauce,5.5 oz,$0.59,$0.11/oz,False,0.003880070546737213,wt,141.75,wt
68,Purina Shreds with Whitefish & Sardines in Sauce,5.5 oz,$0.59,$0.11/oz,False,0.003880070546737213,wt,141.75,wt
69,Sushic Sushi Sauce,1 ct,$1.49,$1.49/each,False,1.49,whole,1.0,whole
70,Giant Eagle Hot Jalapeno Pepper Slices - Fresh Pack,16 oz,$1.69,$0.11/oz,False,0.003880070546737213,wt,453.6,wt
71,Mezzetta Deli-Sliced Tamed Jalapeno Peppers,16 fl oz,$3.29,$0.21/fl oz,False,0.007101792357118701,vol,473.12,vol
72,Vlasic Sliced Jalapenos - Hot,12 fl oz,$1.59,$0.13/fl oz,False,0.004396347649644911,vol,354.84000000000003,vol
73,Produce Jalapeno Pepper,4 oz (avg.),$1.00 avg/ea,$3.99/lb,False,0.008796296296296297,wt,113.4,wt
74,Produce Jalapeno Peppers - Bag,10 oz,$3.00,$0.30/oz,False,0.010582010582010581,wt,283.5,wt
75,Herdez Jalapenos - Sliced,7 oz,$1.29,$0.18/oz,False,0.006349206349206348,wt,198.45000000000002,wt
76,Market District Jalapeno Burger,0.4 lb (avg.),$2.40 avg/ea,$5.99/lb,True,0.013205467372134039,wt,1814.4,wt
77,Kettle Brand Potato Chips - Jalapeno,9 oz,$3.99,$0.44/oz,False,0.015520282186948852,wt,255.15,wt
78,Fritos Cheese Dip - Jalapeno Cheddar,9 oz,$3.29,$0.37/oz,False,0.013051146384479717,wt,255.15,wt
79,Cape Cod Potato Chips Sweet & Spicy Jalapeno Kettle Cooked,8 oz,2 for $5.00,$0.31/oz,True,0.010934744268077601,wt,226.8,wt
80,Cheetos Jalapeno Cheddar Cheese Flavored Snacks,8.5 oz,$3.79,$0.45/oz,False,0.015873015873015872,wt,141.75,wt
81,Heluva Good! Jalapeno Cheddar Dip,12 oz,2 for $4.00,$0.17/oz,True,0.00599647266313933,wt,340.20000000000005,wt
82,"Heluva Good! Natural Cheese, Monterey Jack with Jalapeno",8 oz,2 for $4.00,$0.25/oz,True,0.008818342151675485,wt,226.8,wt
83,Doritos Poppin' Jalapeno Tortilla Chips,9.75 oz,$4.29,$0.44/oz,False,0.015520282186948852,wt,2126.25,wt
84,StarKist Tuna Creations Jalapeno Tuna,2.6 oz,$1.39,$0.53/oz,False,0.01869488536155203,wt,170.10000000000002,wt
85,Bell View Jalapeno Peppers - Hot Sliced,32 fl oz,$5.99,$0.19/fl oz,False,0.006425431180250254,vol,946.24,vol
86,Bell View Peppers - Hot Jalapeno,16 oz,$3.79,$0.24/oz,False,0.008465608465608464,wt,453.6,wt
87,Bell-View Jalapeno Mustard,16 oz,$2.99,$0.19/oz,False,0.006701940035273368,wt,453.6,wt
88,Cape Cod Fresh Jalapeno Potato Chips,7.5 oz,2 for $5.00,$0.33/oz,True,0.01164021164021164,wt,141.75,wt
89,Cheetos Simply White Cheddar Jalapeno Puffs,7.75 oz,$3.99,$0.51/oz,False,0.01798941798941799,wt,2126.25,wt
0,Giant Eagle Marinara Pasta Sauce,24 oz,$1.19,$0.05/oz,False,0.001763668430335097,wt,680.4000000000001,wt
1,Prego® Marinara Italian Sauce,23 oz,$2.19,$0.10/oz,False,0.003527336860670194,wt,652.0500000000001,wt
2,Barilla Marinara Pasta Sauce,24 oz,$2.49,$0.10/oz,True,0.003527336860670194,wt,680.4000000000001,wt
3,Classico Pasta Sauce - Marinara,24 oz,$2.50,$0.10/oz,False,0.003527336860670194,wt,680.4000000000001,wt
4,Rao's Sauce - Homemade Marinara,24 oz,$8.29,$0.35/oz,False,0.012345679012345678,wt,680.4000000000001,wt
5,Del Grosso Marinara Pasta Sauce,24 oz,$1.69,$0.07/oz,False,0.0024691358024691358,wt,680.4000000000001,wt
6,Rao's Tomato Sauce - Homemade Marinara,32 oz,$9.99,$0.31/oz,False,0.010934744268077601,wt,907.2,wt
7,Bertolli Traditional Marinara Sauce,24 oz,$2.49,$0.10/oz,True,0.003527336860670194,wt,680.4000000000001,wt
8,Alla Famiglia Marinara Sauce,24 oz,$7.99,$0.33/oz,False,0.01164021164021164,wt,680.4000000000001,wt
9,Delallo Marinara Sauce,25.25 oz,$6.99,$0.28/oz,False,0.009876543209876543,wt,708.75,wt
10,Giovanni Rana Marinara Sauce,15 oz,$5.99,$0.40/oz,False,0.014109347442680775,wt,425.25,wt
11,Rao's Marinara Sauce - Homemade Tomato Basil,24 fl oz,$8.29,$0.35/fl oz,False,0.011836320595197835,vol,709.6800000000001,vol
12,Nature's Basket Organic Marinara Sauce,24 oz,$1.99,$0.08/oz,False,0.002821869488536155,wt,680.4000000000001,wt
13,Del Grosso Classic Style Marinara Sauce,45 oz,$2.99,$0.07/oz,False,0.0024691358024691358,wt,1275.75,wt
14,Mid's Mideos Marinara Sauce,32 oz,$2.99,$0.09/oz,True,0.003174603174603174,wt,907.2,wt
15,Newman's Own Pasta Sauce - Organic Marinara,23.5 fl oz,$3.99,$0.17/fl oz,False,0.005749070003381806,vol,147.85,vol
