,ing_name,name,size,price,on_sale,norm_unit_price,norm_unit_price_type
538,firm tofu,Firm Tofu,14 oz.,$1.79*,True,0.004509952128999748,wt
539,firm tofu,Tofu Extra Firm,13 oz.,$3.99,False,0.010826210826210826,wt
540,firm tofu,"Tofu, Organic, Extra Firm",42 oz.,$5.99,False,0.005030654237003444,wt
541,pork chops,Seasoned Pork Chops (Boneless),1 Package Approx. 0.75 lb.,$5.99/lb,False,0.013205467372134039,wt
542,pork chops,"Boneless Center Cut Pork Chops, FAMILY PACK",1 Package Approx. 3.32 lb.,$1.99/lb,False,0.004387125220458554,wt
543,pork chops,"Boneless Pork Chop, FAMILY PACK",1 Package Approx. 1.75 lb.,$11.79/lb,False,0.02599206349206349,wt
544,pork chops,6 Thin Sliced Boneless Pork Chops,1 lb.,$11.99,False,0.026432980599647264,wt
545,light brown sugar,Pure Cane Light Brown Sugar,24 oz.,$2.99,False,0.004394473838918283,wt
546,light brown sugar,Light Brown Sugar,32 oz.,$1.49,False,0.001642416225749559,wt
547,light brown sugar,Light Brown Sugar,2 lb.,$2.49,False,0.0027447089947089946,wt
548,light brown sugar,"Brown Sugar, Light",1 lb.,$1.59,False,0.0035052910052910053,wt
549,prosciutto,Prosciutto,4 oz.,$4.99,False,0.04400352733686067,wt
550,prosciutto,"Prosciutto di Parma, Aged 18 Months",1 lb.,$21.99,False,0.048478835978835975,wt
551,prosciutto,All Natural Prosciutto,16 oz.,$15.99,False,0.03525132275132275,wt
552,prosciutto,Diced Prosciutto,4 oz.,$5.29,False,0.04664902998236331,wt
553,smoked paprika,Smoked Paprika,1.41 oz.,$3.99,False,0.09981612818492251,wt
554,smoked paprika,"Paprika, Smoked",2.72 oz.,$6.99,False,0.09064737005913476,wt
555,smoked paprika,Organic Smoked Paprika,1.62 oz.,$5.99,False,0.13042436910749666,wt
556,cilantro leaves,Cilantro Leaves,0.5 oz.,$4.99,False,0.3520282186948854,wt
557,bell peppers,"Mixed Peppers, FAMILY PACK",2 lb.,$5.49,False,0.006051587301587302,wt
558,bell peppers,"6 Pack Red Peppers, FAMILY PACK",2 lb.,$5.99,False,0.0066027336860670196,wt
559,bell peppers,Yellow Peppers,1 ea.,$2.49,False,2.49,whole
560,bell peppers,"Mini Sweet Peppers, FAMILY PACK",2 lb.,$5.99,False,0.0066027336860670196,wt
561,queso fresco,Queso Fresco Cheese,1 Each Approx. 0.5 lb.,$9.99/lb,False,0.022023809523809522,wt
562,queso fresco,Queso Fresco Cheese Crumbled,1 Each Approx. 0.5 lb.,$12.99/lb,False,0.028637566137566135,wt
563,basmati rice,White Basmati Rice,32 oz.,$4.79,False,0.005279982363315696,wt
564,basmati rice,Steamables Seasoned Basmati & Wild Rice,8.8 oz.,$1.79,False,0.007174923841590507,wt
565,basmati rice,Basmati Rice,20 lb.,$19.99,False,0.0022034832451499117,wt
566,basmati rice,Basmati Rice,9.9 oz.,$1.99,False,0.007090303386599682,wt
567,kale,"Kale & Quinoa Cakes, FAMILY PACK",22 oz.,$16.00,False,0.02565335898669232,wt
568,kale,"Super Greens (Kale, Spinach, & Chard)",5 oz.,$2.49,False,0.017566137566137566,wt
569,kale,"Super Greens (Kale, Spinach, & Chard), FAMILY PACK",11 oz.,$3.99,False,0.012794612794612794,wt
570,kale,Organic Kale,1 ea.,$1.99,False,1.99,whole
571,pine nuts,"Special Blends Broccoli, Cauliflower & Pine Nuts",16 oz.,$3.99,False,0.008796296296296297,wt
572,pine nuts,"Rice Mix, Pine Nuts",5.6 oz.,$2.19,False,0.01379440665154951,wt
573,kalamata olives,Pitted Kalamata Olives,1 Each Approx. 0.5 lb.,$9.99/lb,False,0.022023809523809522,wt
574,kalamata olives,"Kalamata Olives, Pitted",5.6 oz.,$3.99,False,0.025132275132275134,wt
575,kalamata olives,Olive Hummus Topped with Kalamata and Green Olives,10.5 oz.,$2.49,False,0.00836482741244646,wt
576,kalamata olives,"Kalamata Olives, Whole",6.3 oz.,$3.99,False,0.0223398001175779,wt
577,almonds,Cocoa Dusted Almonds,1 Each Approx. 0.5 lb.,$17.99/lb,False,0.03966049382716049,wt
578,almonds,Sea Salt Marcona Almonds,1 Each Approx. 0.5 lb.,$17.99/lb,False,0.03966049382716049,wt
579,almonds,"Raw Almonds, FAMILY PACK",36 oz.,$14.99,False,0.014687438761512836,wt
580,almonds,"Salted Roasted Almonds, FAMILY PACK",36 oz.,$14.99,False,0.014687438761512836,wt
581,hamburger buns,"Hamburger Rolls, 8 Pack",14 oz.,$0.69*,True,0.0017384731670445953,wt
582,hamburger buns,"Wheat Hamburger Rolls, 8 Sliced Rolls",14 oz.,$2.99,False,0.007533383723859914,wt
583,hamburger buns,"Hamburger Rolls made with Whole Grain, 8 Sliced Rolls",14 oz.,$2.99,False,0.007533383723859914,wt
584,hamburger buns,Soft White Hamburger Buns,14.5 oz.,$2.99,False,0.00727361187131302,wt
585,cream,"Half & Half, Grade A Pasteurized, Homogenized",16 fl. oz.,$1.99,False,0.004206121068650659,vol
586,cream,Half & Half,1 qt.,$3.49,False,0.0036878533312199504,vol
587,cream,Ultra Pasteurized Half & Half,1 pt.,$1.69,False,0.0035715795257618664,vol
588,cream,Half & Half,16 fl. oz.,$1.19,False,0.00251521812647954,vol
589,green beans,"Trimmed Green Beans, FAMILY PACK",32 oz.,$5.99,False,0.0066027336860670196,wt
590,green beans,Cleaned and Cut French Green Beans,24 oz.,$4.49,False,0.006599059376837154,wt
591,green beans,Green Beans,12 oz.,$3.99,False,0.011728395061728394,wt
592,green beans,"Green Beans, FAMILY PACK",24 oz.,$6.49,False,0.009538506760728982,wt
593,broccoli florets,"Broccoli Florets, FAMILY PACK",3 lb.,$4.99,False,0.0036669606114050554,wt
594,broccoli florets,Microwaveable Broccoli Florets,10 oz.,$2.99,False,0.01054673721340388,wt
595,broccoli florets,Microwaveable Cleaned and Cut Broccoli Florets,12 oz.,2/$5.00,False,0.01469723691945914,wt
596,broccoli florets,Microwaveable Just Picked and Quickly Frozen Broccoli Florets,12 oz.,$2.29,False,0.0067313345091122865,wt
597,pancetta,Diced Pancetta,4 oz.,$4.99,False,0.04400352733686067,wt
598,ground nutmeg,"Nutmeg, Ground",2.3 oz.,$6.99,False,0.1072003680699333,wt
599,ground nutmeg,"Nutmeg, Ground",1.1 oz.,$5.99,False,0.19207952541285872,wt
600,ground nutmeg,Organic Ground Nutmeg,1.81 oz.,$6.99,False,0.13622146218831302,wt
601,cucumber,"Mini Seedless Cucumbers, Family Pack",6 ea.,$2.99,False,0.49833333333333335,whole
602,cucumber,"Seedless Cucumbers, 3 Count. FAMILY PACK",3 ea.,$3.99,False,1.33,whole
603,cucumber,"Mini Cucumbers, FAMILY PACK",12 oz.,$3.99,False,0.011728395061728394,wt
604,cucumber,"Seeded Cucumbers, FAMILY PACK",2 ea.,$3.49,False,1.745,whole
605,button mushrooms,Fire Roasted Sliced Button Mushrooms,8 oz.,$3.29,False,0.014506172839506172,wt
606,button mushrooms,Special Blends Rustic Potatoes & Button Mushrooms,16 oz.,$3.99,False,0.008796296296296297,wt
607,ginger root,"Soda, Zero Calorie, Ginger Root Beer",72 fl. oz.,$4.99,False,0.0023437793559538574,vol
608,ginger root,"Ginger Root, Certified 550 mg, Capsules",180 ct.,$9.49,False,0.052722222222222226,whole
609,ginger root,"Ginger Brew, Caffeine Free",48 fl. oz.,$6.49,False,0.004572483372787735,vol
610,crumbled feta,"Crumbled Feta Cheese -Plain, Family Pack",16 oz.,$6.49,False,0.014307760141093475,wt
611,crumbled feta,Crumbled Feta Cheese- Plain,6 oz.,$5.49,False,0.03227513227513227,wt
612,crumbled feta,Crumbled Feta Cheese- Plain,6 oz.,$3.49,False,0.02051734273956496,wt
613,crumbled feta,Crumbled Feta Cheese -Mediterranean Herb,6 oz.,$3.99,False,0.023456790123456788,wt
614,cooked rice,California Roll-White Rice,5 oz.,$5.49,False,0.03873015873015873,wt
615,cooked rice,Spicy Shrimp Roll with White Rice,5 oz.,$5.99,False,0.04225749559082893,wt
616,cooked rice,California Quinoa Brown Rice Roll,5 oz.,$5.49,False,0.03873015873015873,wt
617,cooked rice,Spicy Shrimp Quinoa Brown Rice Roll,5 oz.,$5.99,False,0.04225749559082893,wt
618,rice wine,"Rice Seasoning, Sweet Cooking, Manjo Aji-Mirin",10 fl. oz.,$4.49,False,0.015184308420696653,vol
619,rice wine,"Rice Seasoning, Sweet Cooking, Manjo Aji-Mirin",33.8 fl. oz.,$8.49,False,0.008494536082267932,vol
620,barbecue sauce,BBQ Sauce Original,18 oz.,$1.99*,True,0.0038996668626298256,wt
621,barbecue sauce,"Memphis Style BBQ Sauce, FAMILY PACK",77 oz.,$4.99,False,0.0022858975239927618,wt
622,barbecue sauce,"Pulled Pork with BBQ Sauce, Seasoned Green Beans and Macaroni & Cheese",16 oz.,$9.00,False,0.01984126984126984,wt
623,barbecue sauce,Brown Sugar BBQ Sauce,19 oz.,$1.99*,True,0.0036944212382808875,wt
624,pepper sauce,Cajun Salmon and Garlic Pepper Sauce,14 oz.,$12.00,False,0.03023431594860166,wt
625,pepper sauce,Roasted Sweet Red Pepper Sauce,4 oz.,$2.49,False,0.021957671957671957,wt
626,pepper sauce,Original Cayenne Pepper Sauce,12 fl. oz.,$2.79,False,0.007862698681095704,vol
627,pepper sauce,Original Cayenne Pepper Hot Sauce,23 fl. oz.,$4.99,False,0.007337048418638162,vol
628,cashews,"Salted Roasted Whole Cashews, FAMILY PACK",34 oz.,$15.99,False,0.01658885776532835,wt
629,cashews,"Whole Unsalted Roasted Cashews, FAMILY PACK",34 oz.,$15.99,False,0.01658885776532835,wt
630,cashews,"Raw Whole Cashews, FAMILY PACK",34 oz.,$17.49,False,0.018145035792094612,wt
631,cashews,Salted Dry Roasted Whole Cashews,12 oz.,$8.99,False,0.026425631981187536,wt
632,green peas,Microwaveable Cleaned and Cut Shelled Green Peas,8 oz.,2/$5.00,False,0.02204585537918871,wt
633,green peas,Green Split Peas,16 oz.,$2.29,False,0.005048500881834215,wt
634,green peas,"Everyday Dal, Organic, Green Split Peas + Spinach + Coconut",10 oz.,$3.49,False,0.012310405643738977,wt
635,green peas,"Fruit & Veggie Blend, Organic Peas & Green Beans + Super Chia, 4 (Tots & Tykes)",4.22 oz.,$1.39,False,0.011618479233013197,wt
636,veal,Veal Top Round Cutlets,1 Package Approx. 0.4 lb.,$20.99/lb,False,0.046274250440917104,wt
637,veal,Veal Loin Chop,1 Package Approx. 0.7 lb.,$17.99/lb,False,0.03966049382716049,wt
638,veal,Veal Center Cut Shanks,1 Each Approx. 1.4 lb.,$11.99/lb,False,0.026432980599647264,wt
639,veal,Veal Stew,1 Package Approx. 1 lb.,$12.99/lb,False,0.028637566137566135,wt
640,half and half,"Half & Half, Grade A Pasteurized, Homogenized",16 fl. oz.,$1.99,False,0.004206121068650659,vol
641,half and half,Half & Half,1 qt.,$3.49,False,0.0036878533312199504,vol
642,half and half,Ultra Pasteurized Half & Half,1 pt.,$1.69,False,0.0035715795257618664,vol
643,half and half,Half & Half,16 fl. oz.,$1.19,False,0.00251521812647954,vol
644,cold water,"Cold Water Lobster Tails, FAMILY PACK",16 oz.,$35.00,False,0.07716049382716049,wt
645,cold water,"Fresh Spinach, Cold Water Washed",9 oz.,$3.99,False,0.015637860082304528,wt
646,cold water,"Wild Lobster Tail, Cold Water (5-6 oz size)",4 oz.,$10.00,False,0.08818342151675485,wt
647,chile powder,Chili Powder,2.89 oz.,$5.99,False,0.07310985396337183,wt
648,chile powder,"Chili Powder, Dark",7.5 oz.,$4.99,False,0.023468547912992358,wt
649,chile powder,Organic Chili Powder,1.75 oz.,$5.99,False,0.12073570168808263,wt
650,chile powder,Ancho Chili Powder,2.85 oz.,$6.99,False,0.0865125777406479,wt
651,cream cheese,"Original Cream Cheese, FAMILY PACK",32 oz.,$4.49,False,0.004949294532627866,wt
652,cream cheese,Cream Cheese,8 oz.,$2.69*,True,0.011860670194003527,wt
653,cream cheese,Whipped Cream Cheese Spread,12 oz.,$2.79,False,0.0082010582010582,wt
654,cream cheese,Cream Cheese with Garden Vegetables,8 oz.,$1.99,False,0.008774250440917107,wt
655,turkey breast,"Antibiotic-Free Honey-Brined Roasted Turkey Breast , FAMILY PACK",16 oz.,$16.00,False,0.03527336860670194,wt
656,turkey breast,Oven Roasted Turkey Breast,1 lb.,$10.99,False,0.024228395061728393,wt
657,turkey breast,Honey Roasted Turkey Breast,1 lb.,$10.99,False,0.024228395061728393,wt
658,turkey breast,Hickory Smoked Turkey Breast,1 lb.,$10.99,False,0.024228395061728393,wt
659,margarine,Margarine,1 lb.,$1.19,False,0.0026234567901234564,wt
660,margarine,"Vegetable Oil Spread, 53%",1 lb.,$1.19,False,0.0026234567901234564,wt
661,margarine,"Vegetable Oil Spread, 79%, Original",1 lb.,$2.99,False,0.006591710758377425,wt
662,margarine,Margarine,15 oz.,$2.49,False,0.005855379188712522,wt
663,ricotta,Part Skim Ricotta,15 oz.,$2.29,False,0.00538506760728983,wt
664,ricotta,Whole Milk Ricotta,32 oz.,$3.99,False,0.004398148148148148,wt
665,ricotta,Part Skim Ricotta,32 oz.,$3.99,False,0.004398148148148148,wt
666,ricotta,Whole Milk Ricotta,15 oz.,$2.29,False,0.00538506760728983,wt
667,poblano peppers,Poblano Peppers,1 Each Approx. 0.25 lb.,$4.49/lb,False,0.009898589065255732,wt
668,poblano peppers,Sliced Poblano Peppers,7 oz.,$1.99,False,0.01002771478961955,wt
669,poblano peppers,Fire Roasted Poblano Peppers,12 oz.,$3.29,False,0.009670781893004113,wt
670,egg noodles,"Egg Noodles, Wide",12 oz.,$1.79,False,0.005261610817166372,wt
671,egg noodles,"Egg Noodles, Extra Wide",12 oz.,$1.79,False,0.005261610817166372,wt
672,egg noodles,"Egg Noodles, Medium",12 oz.,$1.79,False,0.005261610817166372,wt
673,egg noodles,"Egg Noodles, Enriched, Extra Wide",12 oz.,$2.29,False,0.0067313345091122865,wt
674,apple cider vinegar,Apple Cider Vinegar with The Mother,16.9 fl. oz.,$3.49,False,0.006983729311452316,vol
675,apple cider vinegar,Apple Cider Vinegar with The Mother,33.8 fl. oz.,$4.99,False,0.00499266608368869,vol
676,apple cider vinegar,Apple Cider Vinegar,32 fl. oz.,$1.59,False,0.00168033479878255,vol
677,apple cider vinegar,Apple Cider Vinegar,16 fl. oz.,$0.99,False,0.00209249239093676,vol
678,artichoke hearts,Quartered Artichoke Hearts in Brine,14 oz.,$2.79,False,0.007029478458049886,wt
679,artichoke hearts,"Imported Artichoke Hearts, in Brine",14 oz.,$2.79,False,0.007029478458049886,wt
680,artichoke hearts,Baby Artichoke Hearts in Oil,1 Each Approx. 0.5 lb.,$9.99/lb,False,0.022023809523809522,wt
681,artichoke hearts,Halves & Quarters Artichoke Hearts,12 oz.,$3.69,False,0.010846560846560846,wt
682,sea scallops,Wild Caught Sea Scallops,12 oz.,$14.99,False,0.0440623162845385,wt
683,sea scallops,Fresh Sea Scallops 15-20 per pound,1 Package Approx. 0.75 lb.,$16.99/lb,False,0.03745590828924162,wt
684,yukon gold potatoes,Yukon Gold Mashed Potatoes,24 oz.,$3.19,False,0.0046884185773074655,wt
685,yukon gold potatoes,"Black Angus Beef with Yukon Gold Potatoes, Portobello Mushrooms and Toasted ...",15.5 oz.,$3.49,False,0.007942197189509018,wt
686,beef stock,Beef Broth,32 fl. oz.,$1.99*,True,0.0021030605343253296,vol
687,beef stock,No Salt Added* Beef Culinary Stock,32 fl. oz.,$2.39,False,0.0025257862698681095,vol
688,beef stock,Beef Culinary Stock,32 fl. oz.,$2.39,False,0.0025257862698681095,vol
689,beef stock,Flavored Beef Broth,48 oz.,$1.99,False,0.0014623750734861845,wt
690,rice noodles,Brown Rice Noodles,7.7 oz.,$2.99,False,0.013697061316108936,wt
691,rice noodles,White Rice Noodles,7.7 oz.,$2.99,False,0.013697061316108936,wt
692,rice noodles,"Noodles, Pad Thai, Organic, Brown Rice",8 oz.,$2.99,False,0.01318342151675485,wt
693,rice noodles,"Noodles, Organic, Black Rice",8.8 oz.,$2.99,False,0.011984928651595316,wt
694,ground cloves,Ground Cloves,2.82 oz.,$6.99,False,0.08743292431235694,wt
695,ground cloves,Organic Ground Cloves,1.75 oz.,$8.99,False,0.18120433358528595,wt
696,ground cloves,Ground Cloves,0.9 oz.,$4.99,False,0.19557123260826964,wt
697,olives,Pitted Kalamata Olives,1 Each Approx. 0.5 lb.,$9.99/lb,False,0.022023809523809522,wt
698,olives,Castelvetrano Pitted Olives,1 Each Approx. 0.5 lb.,$9.99/lb,False,0.022023809523809522,wt
699,olives,Feta Stuffed Olives,1 Each Approx. 0.5 lb.,$9.99/lb,False,0.022023809523809522,wt
700,olives,Gorgonzola Stuffed Olives,1 Each Approx. 0.5 lb.,$9.99/lb,False,0.022023809523809522,wt
701,broccoli,"Broccoli Florets, FAMILY PACK",3 lb.,$4.99,False,0.0036669606114050554,wt
702,broccoli,Microwaveable Broccoli Florets,10 oz.,$2.99,False,0.01054673721340388,wt
703,broccoli,Broccoli Slaw,10 oz.,$2.99,False,0.01054673721340388,wt
704,broccoli,Microwaveable Cleaned and Cut Broccoli Florets,12 oz.,2/$5.00,False,0.01469723691945914,wt
705,fine sea salt,Fine Crystals Sea Salt,14.5 oz.,$1.99,False,0.00484096576050599,wt
706,fine sea salt,"Sea Salt, Fine",24 oz.,$3.49,False,0.00512933568489124,wt
707,fine sea salt,"Crackers, Almond Flour, Fine Ground Sea Salt",4.25 oz.,$4.49,False,0.037265276480962756,wt
708,quinoa,"Kale & Quinoa Cakes, FAMILY PACK",22 oz.,$16.00,False,0.02565335898669232,wt
709,quinoa,Tri-Color Quinoa Blend,8 oz.,$2.99,False,0.01318342151675485,wt
710,quinoa,Quinoa Tri Color,1 lb.,$5.49,False,0.012103174603174604,wt
711,quinoa,Organic Quinoa Grain,1 lb.,$5.49,False,0.012103174603174604,wt
712,goat cheese,Fresh Crumbled Goat Cheese,4 oz.,$4.99,False,0.04400352733686067,wt
713,goat cheese,Fresh Goat Cheese Mild,4 oz.,$3.99,False,0.03518518518518519,wt
714,goat cheese,"Fresh Goat Cheese Mild, FAMILY PACK",8 oz.,$6.99,False,0.03082010582010582,wt
715,goat cheese,Sweet 16 Goat Cheese,5.5 oz.,$11.99,False,0.07689594356261023,wt
716,romaine lettuce,Romaine Lettuce,1 ea.,$1.99,False,1.99,whole
717,romaine lettuce,Romaine Hearts,22 oz.,$2.49,False,0.0039923039923039924,wt
718,romaine lettuce,Romaine Hearts,12 oz.,$3.99,False,0.011728395061728394,wt
719,romaine lettuce,"Romaine Salad, FAMILY PACK",20 oz.,$3.49,False,0.0061552028218694885,wt
720,portobello mushrooms,"Black Angus Beef with Yukon Gold Potatoes, Portobello Mushrooms and Toasted ...",15.5 oz.,$3.49,False,0.007942197189509018,wt
721,lemon peel,California Lemon Peel,1.5 oz.,$6.99,False,0.16437389770723101,wt
722,whole cloves,All Natural Whole Cloves,1.25 oz.,$8.99,False,0.2536860670194004,wt
723,whole cloves,"Cloves, Whole",0.62 oz.,$6.99,False,0.39767878477555896,wt
724,lettuce,Triple Washed Sweet Baby Lettuce,5 oz.,$2.49,False,0.017566137566137566,wt
725,lettuce,Green Butterhead Lettuce,1 ea.,$2.99,False,2.99,whole
726,lettuce,Organic Green Leaf Lettuce,1 ea.,$1.99,False,1.99,whole
727,lettuce,Organic Red Leaf Lettuce,1 ea.,$1.99,False,1.99,whole
728,sweet potatoes,White Sweet Potatoes,1 Each Approx. 0.45 lb.,$2.29/lb,False,0.005048500881834215,wt
729,sweet potatoes,Cleaned and Cut Sweet Potato Cuts,16 oz.,$3.49,False,0.00769400352733686,wt
730,sweet potatoes,Sweet Potato Sticks,1 Package Approx. 1 lb.,$7.49/lb,False,0.016512345679012344,wt
731,sweet potatoes,Sweet Potato Noodles,1 Package Approx. 1 lb.,$7.49/lb,False,0.016512345679012344,wt
732,lamb,Ground Lamb,16 oz.,$7.49,False,0.016512345679012344,wt
733,lamb,Lamb Loin Chop,1 Package Approx. 1 lb.,$14.99/lb,False,0.03304673721340388,wt
734,lamb,Lamb Rib Chop,1 Package Approx. 2 lb.,$19.99/lb,False,0.04406966490299823,wt
735,lamb,Lamb Shoulder Chop,1 Package Approx. 2 lb.,$9.49/lb,False,0.020921516754850086,wt
736,lettuce leaves,Green Lettuce Leaves,7 oz.,$3.99,False,0.020105820105820106,wt
737,pesto,Scallops with Garlic Pesto Sauce,12 oz.,$10.00,False,0.02939447383891828,wt
738,pesto,Salmon with Pesto Sauce,6 oz.,$9.00,False,0.0529100529100529,wt
739,pesto,Chicken with Pesto Sauce,13 oz.,$9.00,False,0.02442002442002442,wt
740,pesto,Basil Pesto,1 Each Approx. 0.5 lb.,$9.99/lb,False,0.022023809523809522,wt
741,coconut,Coconut Shrimp with Sweet Chili Sauce,6.5 oz.,$6.50,False,0.03527336860670194,wt
742,coconut,Unsweetened Coconut Milk,13.5 fl. oz.,$1.99,False,0.004985032377660041,vol
743,coconut,"Unsweetened Coconut Milk, Light",13.5 fl. oz.,$1.99,False,0.004985032377660041,vol
744,coconut,"Extra Virgin Coconut Oil, Unrefined",14 fl. oz.,$4.99,False,0.012053722402048408,vol
745,chuck,"Chuck Roast, FAMILY PACK",1 Package Approx. 5 lb.,$3.99/lb,False,0.008796296296296297,wt
746,chuck,"Beef Chuck Roast, Grass Fed",1 Package Approx. 2.25 lb.,$9.29/lb,False,0.020480599647266312,wt
747,chuck,Boneless Beef Chuck Eye of the Round Steak,1 Package Approx. 1.25 lb.,$6.49/lb,False,0.014307760141093475,wt
748,chuck,"Angus Beef, Chuck Roast",1 Each Approx. 2.5 lb.,$11.49/lb,False,0.02533068783068783,wt
749,fish,Seasoned Bronzini,1 Each Approx. 1 lb.,$14.99/lb,False,0.03304673721340388,wt
750,fish,Whole Seasoned Rainbow Trout,1 lb.,$10.99,False,0.024228395061728393,wt
751,fish,"Fresh Tilapia Fillet, FAMILY PACK",1 Package Approx. 2 lb.,$4.99/lb,False,0.011000881834215168,wt
752,fish,"Wild Caught Swordfish, FAMILY PACK",32 oz.,$19.98,False,0.022023809523809522,wt
753,dill,Fresh Dill,1 ea.,$1.99,False,1.99,whole
754,dill,Dill,0.25 oz.,$1.29,False,0.182010582010582,wt
755,dill,Dill Dip,12 oz.,$0.99*,True,0.0029100529100529095,wt
756,dill,Lemon Dill Hummus,8 oz.,$1.99,False,0.008774250440917107,wt
757,cauliflower,Organic Cauliflower,1 ea.,$4.99,False,4.99,whole
758,cauliflower,Cauliflower,1 ea.,$1.99,False,1.99,whole
759,cauliflower,Cleaned and Cut Cauliflower Florets,12 oz.,2/$5.00,False,0.01469723691945914,wt
760,cauliflower,Cauliflower Rice,1 Package Approx. 1 lb.,$7.49/lb,False,0.016512345679012344,wt
761,cabbage,Green Cabbage,1 Head Approx. 1.5 lb.,$0.99/lb,False,0.0021825396825396826,wt
762,cabbage,Shredded Red Cabbage,10 oz.,2/$3.00,False,0.010582010582010581,wt
763,cabbage,Green Cabbage,1 Head Approx. 3 lb.,$0.79/lb,False,0.0017416225749559084,wt
764,cabbage,Red Cabbage,1 Each Approx. 3 lb.,$0.79/lb,False,0.0017416225749559084,wt
765,chilies,Vegetarian Chili,16 oz.,$5.99,False,0.013205467372134039,wt
766,chilies,"Beef & Bean Chili, FAMILY PACK",48 oz.,$12.99,False,0.00954585537918871,wt
767,chilies,"Turkey & Bean Chili, FAMILY PACK",48 oz.,$12.99,False,0.00954585537918871,wt
768,chilies,Coconut Shrimp with Sweet Chili Sauce,6.5 oz.,$6.50,False,0.03527336860670194,wt
769,butternut squash,Butternut Squash,1 Each Approx. 3 lb.,$1.49/lb,False,0.003284832451499118,wt
770,butternut squash,Butternut Squash Noodles,1 Package Approx. 1 lb.,$7.49/lb,False,0.016512345679012344,wt
771,butternut squash,Butternut Squash Sticks,1 Package Approx. 1 lb.,$7.49/lb,False,0.016512345679012344,wt
772,butternut squash,Butternut Squash with Red Onions,1 Package Approx. 1 lb.,$7.49/lb,False,0.016512345679012344,wt
773,polenta,"Polenta, Original Flavor",16 oz.,$3.99,False,0.008796296296296297,wt
774,polenta,"Polenta, Organic, Traditional Italian",18 oz.,$3.79,False,0.0074270037233000194,wt
775,polenta,"Corn Grits, Organic, Polenta",24 oz.,$3.99,False,0.005864197530864197,wt
776,polenta,Instant Polenta,9.2 oz.,$2.99,False,0.011463844797178132,wt
777,fontina cheese,Shreded Fontina,1 Each Approx. 0.5 lb.,$11.99/lb,False,0.026432980599647264,wt
778,fontina cheese,Fontina Cheese,1 Each Approx. 0.5 lb.,$9.99/lb,False,0.022023809523809522,wt
779,fontina cheese,Fontina Snacking Cheese,18 oz.,$9.99,False,0.019576719576719578,wt
780,fontina cheese,Fontina Valle D'Aosta,1 Each Approx. 0.5 lb.,$17.99/lb,False,0.03966049382716049,wt
781,dark brown sugar,"Dark Brown Sugar, Pure Cane",32 oz.,$1.49,False,0.001642416225749559,wt
782,dark brown sugar,Dark Brown Sugar,2 lb.,$2.49,False,0.0027447089947089946,wt
783,dark brown sugar,"Sugar, Dark Brown",1 lb.,$1.59,False,0.0035052910052910053,wt
784,apple cider,Apple Cider,64 fl. oz.,$3.99,False,0.0021083446060196145,vol
785,apple cider,Apple Cider,128 fl. oz.,$5.49,False,0.0014504776800811634,vol
786,apple cider,Apple Cider Vinegar with The Mother,16.9 fl. oz.,$3.49,False,0.006983729311452316,vol
787,apple cider,Apple Cider Vinegar with The Mother,33.8 fl. oz.,$4.99,False,0.00499266608368869,vol
788,olive oil spray,Olive Oil Cooking Spray,5 oz.,$2.99,False,0.02109347442680776,wt
789,olive oil spray,Extra Virgin Olive Oil Spray,8.4 fl. oz.,$4.99,False,0.020089537336747346,vol
790,olive oil spray,Olive Oil Cooking Spray,5 oz.,$2.29,False,0.01615520282186949,wt
791,olive oil spray,"Cooking Spray, No-Stick, Olive Oil",5 oz.,$3.29,False,0.023209876543209877,wt
792,italian tomatoes,Tomato Paste,7 oz.,$1.99,False,0.01002771478961955,wt
793,italian tomatoes,Italian Style Diced Tomatoes,14.5 oz.,$0.69,False,0.0016785258164568506,wt
794,italian tomatoes,"Packaged Fully Cooked Authentic Italian Medium Pesto, Tomato and Spinach Pizza",16 oz.,$12.00,False,0.026455026455026454,wt
795,italian tomatoes,"San Marzano Tomato of Agro Sarnese-Nocerino Area, FAMILY PACK",90 oz.,$8.99,False,0.0035234175974916716,wt
796,jalapeño,"Jalapeno Cheddar Burgers, 2 Pack",1 Package Approx. 0.75 lb.,$7.99/lb,False,0.01761463844797178,wt
797,jalapeño,Jalapeno Pepper,1 Each Approx. 0.22 lb.,$3.99/lb,False,0.008796296296296297,wt
798,jalapeño,"Sliced Cheese, Montery Jack Cheese with Jalapeno Peppers, FAMILY PACK",32 oz.,$6.99,False,0.007705026455026455,wt
799,jalapeño,Jalapeno Cheddar Tortillas,15 oz.,$2.99,False,0.007031158142269254,wt
800,bean sprouts,Bean Sprouts,8 oz.,$2.99,False,0.01318342151675485,wt
801,bean sprouts,Bean Sprouts,14.4 oz.,$1.79,False,0.004384675680971977,wt
802,bean sprouts,Bean Sprouts,15 oz.,$2.79,False,0.0065608465608465606,wt
803,horseradish,Prepared Horseradish,8.5 oz.,$2.29,False,0.00950306048345264,wt
804,horseradish,Horseradish Root,1 Each Approx. 0.5 lb.,$5.99/lb,False,0.013205467372134039,wt
805,horseradish,Ready To Cook Salmon with Horseradish,5 oz.,$9.00,False,0.06349206349206349,wt
806,horseradish,Horseradish Mustard,9 oz.,$1.49,False,0.005839702135998432,wt
807,salmon,Cedar Plank Fresh Farm-Raised E.U. Organic Atlantic Salmon,6 oz.,$12.00,False,0.07054673721340388,wt
